Address,Rank,Size,Symbol,Tag
0x00116EBC,U,000020,CtrFReadEx::CtrFReadEx,
0x00116ED4,U,000008,CtrFileBase::~CtrFileBase,
0x00116EDC,U,000100,CtrFileBase::~CtrFileBase,
0x00116F48,U,000236,,
0x0011703C,U,000104,nn::fs::IPositionable::IPositionable,
0x001170AC,U,000032,CtrSaveRead::CtrSaveRead,
0x001170D0,U,000028,CtrFReadBase::CtrFReadBase,
0x001170F0,U,000028,CtrSaveWrite::CtrSaveWrite,
0x00117110,U,000040,MessageDrawer::MessageDrawer,
0x0011713C,U,000116,nn::fs::MountSaveData,
0x001171B8,U,000264,nn::fs::CTR::MPCore::detail::RegisterArchive,
0x00117314,U,000160,nn::fs::CTR::MPCore::detail::LatencyEmulation,
0x001173A4,U,000340,nn::fs::CTR::MPCore::detail::OpenDataContent,
0x00117500,U,000172,nn::fs::CTR::MPCore::detail::OpenSpecialArchiveRaw,
0x001175BC,U,000104,nn::fs::ipc::FileSystem::ControlArchive,
0x00117628,U,000112,,
0x001176A0,U,000248,,
0x001177A0,U,000076,,
0x001177F8,U,000252,,
0x001178F8,U,000036,,
0x0011791C,U,000036,,
0x00117940,U,000036,,
0x00117964,U,002360,,
0x00118330,U,000028,,
0x0011834C,U,000216,,
0x0011843C,U,000412,,
0x001185E0,U,000108,,
0x00118650,U,000064,,
0x00118690,U,000128,,
0x00118710,U,000080,,
0x00118760,U,000516,,
0x00118980,U,000012,nn::ir::CTR::CepdGetStatus,
0x00118998,U,000180,nn::os::LightEvent::Signal,
0x00118A50,U,000116,nn::os::LightSemaphore::Release,
0x00118AC8,U,000032,nn::snd::CTR::VoiceManager::Initialize,
0x00118AE8,U,000028,nn::os::CriticalSection::Initialize,
0x00118B04,U,000008,nn::os::GetCodeRegionSize,
0x00118B10,U,000076,,
0x00118B5C,U,000008,nn::os::GetCodeRegionAddress,
0x00118B68,U,000036,,
0x00118B8C,U,000084,,
0x00118C00,U,000228,nn::os::Thread::TryInitializeAndStartImpl,
0x00118CF0,U,000124,nn::ro::Module::Enumerate,
0x00118D6C,U,000060,nn::ro::detail::DynamicLoader::Unload,
0x00118DB0,U,000124,nn::ro::detail::UnregisterEit,
0x00118E34,U,000024,nn::ro::detail::GetOriginalAddress,
0x00118E50,U,000012,nn::ro::detail::EnableDebugNotification,
0x00118E60,U,000224,nn::ro::detail::NotifyDllUnloadingToDebugger,
0x00118F44,U,000156,nn::cfg::CTR::detail::Initialize,
0x001190BC,U,000104,nn::cfg::CTR::detail::InitializeSys,
0x00119138,U,000104,nn::cfg::CTR::detail::InitializeInit,
0x001191B8,U,000072,nn::cfg::CTR::detail::IpcUser::GetConfig,
0x00119208,U,000056,nn::cfg::CTR::detail::IpcUser::GetRegion,
0x00119244,U,000100,nn::cfg::CTR::detail::Finalize,
0x001192B4,U,000184,nn::dsp::CTR::Initialize,
0x00119380,U,000100,nn::dsp::CTR::LoadDefaultComponent,
0x001193F8,U,000064,nn::dsp::CTR::OrderToWaitForFinalize,
0x00119440,U,000072,nn::dsp::CTR::ClearSleepWakeUpCallback,
0x00119490,U,000080,nn::dsp::CTR::RegisterSleepWakeUpCallback,
0x001194E8,U,000312,nn::err::CTR::ThrowFatalErr,
0x0011963C,U,000140,nn::fnd::detail::CreateHeap,
0x001196D0,U,000088,,
0x00119730,U,000056,,
0x00119768,U,000084,nn::hid::CTR::detail::CalculateAccelerationTightly,
0x001197F8,U,000052,nn::ndm::CTR::detail::Interface::OverrideDefaultDaemons,
0x00119834,U,000040,nn::snd::CTR::DspFxDelay::DspFxDelay,
0x0011985C,U,000148,nn::snd::CTR::Initialize,
0x00119914,U,000040,,
0x0011993C,U,000012,nn::snd::CTR::VoiceManager::Finalize,
0x00119948,U,000216,nn::snd::CTR::MasterManager::Initialize,
0x00119A34,U,000048,nn::snd::CTR::MasterManager::Finalize,
0x00119A68,U,000012,nn::snd::CTR::GetSystemMasterVolume,
0x00119A78,U,000072,nn::snd::CTR::SetSystemMasterVolume,
0x00119A84,U,000084,nn::snd::CTR::MasterManagerImpl::SetSurroundDepth,
0x00119A90,U,000052,nn::snd::CTR::MasterManagerImpl::SetSurroundSpeakerPosition,
0x00119AA0,U,000056,nn::snd::CTR::OrderToWaitForFinalize,
0x00119ADC,U,000056,nn::snd::CTR::MasterManagerImpl::SetSurroundSpeakerPosition,
0x00119AEC,U,000064,nn::snd::CTR::Sleep,
0x00119B34,U,000088,nn::snd::CTR::WakeUp,
0x00119B9C,U,000088,nn::srv::Initialize,
0x00119C04,U,000124,nn::srv::GetServiceHandle,
0x00119C38,U,000052,nn::srv::detail::Service::RegisterClient,
0x00119CD0,U,000056,,
0x00119D0C,U,000012,nw::font::ResFontBase::SetResourceBuffer,
0x00119D18,U,000088,nw::font::ResFontBase::DeleteTextureNames,
0x00119D70,U,000128,nw::ut::IsValidBinaryFile,
0x00119DF0,U,000240,nn::gxlow::CTR::Initialize,
0x00119F24,U,000112,nn::gxlow::CTR::Gpu::WriteHWRegs,
0x00119F50,U,000016,nn::gxlow::CTR::YieldThread,
0x00119F64,U,000076,nn::gxlow::CTR::SaveVramSysArea,
0x00119F8C,U,000052,nn::gxlow::CTR::WriteHWRegsWithMask,
0x00119FC0,U,000020,nn::gxlow::CTR::IsFirstInitialization,
0x00119FD8,U,000072,nn::gxlow::CTR::RegisterInterruptHandler,
0x0011A024,U,000016,nn::gxlow::CTR::GetNumSpeculativeRequests,
0x0011A070,U,000012,nn::gxlow::CTR::Lock,
0x0011A080,U,000012,nn::gxlow::CTR::Unlock,
0x0011A090,U,000092,nngxlowFinalize,
0x0011A0F8,U,000016,nn::applet::CTR::GetAppletType,
0x0011A10C,U,000024,nn::applet::CTR::IsApplication,
0x0011A128,U,000012,nn::applet::CTR::IsEnableSleep,
0x0011A138,U,000028,nn::applet::CTR::IsSystemApplet,
0x0011A158,U,000012,nn::applet::CTR::GetTransitionType,
0x0011A168,U,000012,nn::applet::CTR::SetTransitionType,
0x0011A178,U,000012,nn::applet::CTR::GetHomeButtonState,
0x0011A188,U,000012,nn::applet::CTR::SetHomeButtonState,
0x0011A198,U,000012,nn::applet::CTR::SetSleepNotificationState,
0x0011A1A8,U,000012,,
0x0011A1B8,U,001188,nn::applet::CTR::ReceiveCallbackForCommands,
0x0011A668,U,000012,nn::applet::CTR::SetExpectationToJumpToHome,
0x0011A678,U,000120,nn::applet::CTR::SysSleepAcceptedCallbackInfo::Unregister,
0x0011A6F8,U,000204,nn::applet::CTR::SysSleepAcceptedCallbackInfo::Register,
0x0011A7CC,U,000016,nn::applet::CTR::SetReceivedWakeupByCancelFlag,
0x0011A7E0,U,000788,nn::applet::CTR::detail::ThreadFunc,
0x0011AB38,U,000016,nn::applet::CTR::detail::SetInactive,
0x0011AB4C,U,000108,nn::applet::CTR::detail::AssignGpuRight,
0x0011ABC4,U,000320,nn::applet::CTR::detail::JumpToHomeMenu,
0x0011AD0C,U,000052,nn::applet::CTR::detail::LockTransition,
0x0011AD40,U,001004,nn::applet::CTR::detail::WaitForStarting,
0x0011B138,U,000044,nn::applet::CTR::detail::UnlockTransition,
0x0011B164,U,000112,nn::gxlow::CTR::Gpu::RestoreVramSysArea,
0x0011B18C,U,000012,nn::applet::CTR::detail::SetReceiveCallback,
0x0011B19C,U,000028,nn::applet::CTR::ClearHomeButtonState,
0x0011B1B8,U,000044,nn::applet::CTR::detail::SleepIfShellClosed,
0x0011B1E4,U,000012,nn::applet::CTR::detail::SetPowerButtonState,
0x0011B1F4,U,000012,nn::applet::CTR::detail::SetOrderToCloseState,
0x0011B204,U,000124,nn::applet::CTR::detail::PrepareToJumpToHomeMenu,
0x0011B290,U,000044,nn::applet::CTR::detail::ReplySleepQueryToManager,
0x0011B2BC,U,000172,nn::applet::CTR::detail::CaptureScreenForSystemApplet,
0x0011B374,U,000352,nn::applet::CTR::detail::CancelLibraryAppletIfRegistered,
0x0011B4E8,U,000104,nn::applet::CTR::detail::APPLET::GetAppletManInfo,
0x0011B558,U,000072,nn::applet::CTR::detail::APPLET::StartSystemApplet,
0x0011B5A8,U,000048,nn::applet::CTR::detail::APPLET::PrepareToStartSystemApplet,
0x0011B5E0,U,000012,nn::applet::CTR::detail::IsActive,
0x0011B5F0,U,000016,nn::applet::CTR::detail::SetActive,
0x0011B604,U,000260,nn::hidlow::ClampStickCross,
0x0011B708,U,000228,nn::hidlow::ClampStickCircle,
0x0011B7EC,U,000444,nn::hidlow::ClampStickMinimum,
0x0011B9B8,U,000212,nn::hidlow::GatherStartAndSelect,
0x0011BA8C,U,000372,nn::hidlow::CTR::AccelerometerLifoRing::ReadData,
0x0011BC00,U,000672,,
0x0011BEBC,U,000228,,
0x0011BFAC,U,000652,,
0x0011C254,U,000436,,
0x0011C418,U,000044,Grp::GetLcdWidth,
0x0011C444,U,000276,Prim::Prim,
0x0011C7BC,U,000112,CtrSaveFormat::FUN_0011c7bc,
0x0011C830,U,000040,CtrSaveFormat::FUN_0011c830,
0x0011C858,U,000400,,
0x0011CA18,U,000012,CtrFS::initCore,
0x0011CA24,U,000032,GameDB::GetDataPcLv,
0x0011CA48,U,000072,,
0x0011CA94,U,000040,GameDB::GetEquip,
0x0011CAC0,O,000052,JobMan::term,
0x0011CAF4,U,000248,Message::Message,
0x0011CC04,U,000624,,
0x0011CCD8,U,000008,CellAnimeTex::initFcram,
0x0011CCE0,U,000112,CellAnime::initFcram,
0x0011CD54,U,000060,,
0x0011CD90,U,000012,,
0x0011CDA0,U,000788,REDSPARK::Sd::RSSound::FUN_0011cda0,
0x0011D0EC,U,000292,,
0x0011D1D8,U,000028,,
0x0011D1FC,U,000364,,
0x0011D398,U,000260,nw::snd::internal::driver::HardwareManager::AppendEffect,
0x0011D4A4,U,000292,,
0x0011D5CC,U,000304,,
0x0011D70C,U,000180,,
0x0011D7C8,U,000128,,
0x0011D858,U,000036,,
0x0011D880,U,000356,,
0x0011D9FC,U,000216,,
0x0011DADC,U,001504,,
0x0011DAF4,U,000004,REDSPARK::Sd::RSSound::IsEntry,
0x0011DAF8,U,000240,,
0x0011DBEC,U,000188,REDSPARK::Sd::RSDataMan,
0x0011DCAC,U,001104,,
0x0011DCDC,U,000268,CellAnime::play,
0x0011DDE8,U,000036,CtrThread::CtrThread,
0x0011DE0C,U,000240,,
0x0011DF18,U,000132,,
0x0011DFA0,U,000180,,
0x0011E064,U,000124,,
0x0011E0E4,U,000100,,
0x0011E150,U,000528,,
0x0011E370,U,000084,,
0x0011E3C8,U,000172,,
0x0011E478,U,000152,,
0x0011E518,U,000360,,
0x0011E680,U,000060,,
0x0011E6C4,U,000068,,
0x0011E710,U,000144,,
0x0011E7B0,U,000172,,
0x0011E860,U,000604,,
0x0011EAFC,U,000412,,
0x0011ECC4,U,000412,,
0x0011EE8C,U,000328,nn::gr::CTR::Combiner::MakeCommand,
0x0011EFDC,U,000160,,
0x0011F07C,U,000012,__fbv_initializeFBValidator,
0x0011F088,U,002220,__shv_initializeShaderValidatorHWRegister,
0x0011F164,U,000220,__txv_initializeTextureValidatorHWRegister,
0x0011F18C,U,000124,,
0x0011F304,U,001204,,
0x0011F7F4,U,000020,nngxlowRequestDMAEx,
0x0011F808,U,000032,nngxlowSetDisplayTransfer,
0x0011F828,U,000032,nngxlowSetMemoryFill,
0x0011F848,U,000032,nngxlowSetTextureCopy,
0x0011F86C,U,000200,sys_commonIntrHandler,
0x0011F938,U,000088,sys_fixSubroutineCommand,
0x0011F990,U,000588,sys_issueSpeculativeCommandRequests,
0x0011FBF4,U,000188,tx_createCubeTexContainer,
0x0011FCBC,U,000140,tx_createTexContainer,
0x0011FD54,U,000160,vb_createCollection,
0x0011FE04,U,000228,,
0x0011FEF4,U,000064,_get_lc_ctype,
0x0011FF3C,U,000064,_get_lc_numeric,
0x0011FF84,U,000068,,
0x0011FFC8,U,000004,,
0x00120008,U,000188,,
0x001200C8,U,000120,,
0x0012014C,U,000016,,
0x0012015C,U,000016,,
0x001201A0,U,000012,,
0x001201B0,U,000032,,
0x001201E8,U,000024,nn::svc::ArbitrateAddress,
0x00120200,U,000024,nn::svc::ConnectToPort,
0x00120218,U,000024,nn::svc::CreateEvent,
0x00120230,U,000024,nn::svc::GetProcessId,
0x00120250,U,000036,nn::svc::WaitSynchronizationN,
0x00120274,U,000040,,
0x0012029C,U,000236,strncmp,
0x0012038C,U,000064,__aeabi_memclr,
0x001203CC,U,000008,,
0x001203D4,U,000140,CtrFileBase::CtrFileBase,
0x00120480,U,000220,MessageWriter::MessageWriter,
0x00120574,U,000992,nn::fs::CTR::MPCore::detail::RomFsArchive::Initialize,
0x0012095C,U,000040,nn::fs::CTR::MPCore::detail::UserFileSystem::TryGetFileSize,
0x00120988,U,000028,,
0x001209A8,U,000204,nn::fs::CTR::MPCore::detail::ContentRomFsArchive::AllocateBuffer,
0x00120A90,U,000220,nn::fs::CTR::MPCore::detail::ContentRomFsArchive::ContentRomFsArchive,
0x00120B74,U,000092,nn::fs::ipc::FileSystem::OpenArchive,
0x00120BD4,U,000044,nn::fs::ipc::FileSystem::CloseArchive,
0x00120C04,U,000156,nn::fs::ipc::FileSystem::OpenFileDirectly,
0x00120CA4,U,000040,nn::fs::detail::GetIpcFileSystem,
0x00120CD8,U,000172,nn::fs::detail::FileBase::TrySeek,
0x00120DF0,U,000080,,
0x00120E48,U,000052,nn::os::LightEvent::Initialize,
0x00120E7C,U,000192,nn::os::LightEvent::Wait,
0x00120F40,U,000024,nn::os::SimpleLock::Initialize,
0x00120F58,U,000180,nn::os::SimpleLock::Unlock,
0x00121010,U,000104,nn::svc::UnmapMemoryBlock,
0x0012107C,U,000104,nn::os::CTR::detail::HandleInternalError,
0x001210EC,U,000084,nn::os::Thread::FinalizeImpl,
0x00121140,U,000040,nn::os::Thread::SleepImpl,
0x00121170,U,000096,nn::ro::detail::ControlObject,
0x001211D4,U,000060,nn::cfg::CTR::detail::IpcUser::GetConfig,
0x00121218,U,000184,nn::ro::detail::FindRegistrationListEntry,
0x00121320,U,000012,nn::ro::detail::GetRoot,
0x00121330,U,000060,nn::cfg::CTR::detail::FinalizeBase,
0x00121374,U,000084,nn::cfg::CTR::detail::InitializeBase,
0x001213D0,U,000088,nn::dsp::CTR::DSP::SetSemaphoreMask,
0x001213FC,U,000088,nn::dsp::CTR::DSP::GetSemaphoreEventHandle,
0x00121428,U,000144,nn::dsp::CTR::RegisterInterruptEvents,
0x001214C0,U,000172,nn::dsp::CTR::Awake,
0x0012157C,U,000096,nn::dsp::CTR::Sleep,
0x001215E4,U,000064,nn::err::CTR::ThrowFatalErr,
0x0012162C,U,000056,nn::err::CTR::FatalErr::Throw,
0x00121664,U,000284,nn::fnd::detail::AppendListObject,
0x00121720,U,000100,,
0x00121790,U,000048,nn::fnd::HeapBase::FillMemory32,
0x001217C0,U,000116,,
0x00121834,U,000060,,
0x00121874,U,000144,nn::snd::CTR::DspFxDelay::Attach,
0x00121904,U,000136,nn::snd::CTR::DspFxDelay::Enable,
0x00121990,U,000200,nn::snd::CTR::DspFxDelay::Finalize,
0x00121A5C,U,000336,nn::snd::CTR::DspFxDelay::SetParam,
0x00121BC4,U,000200,nn::snd::CTR::DspFxReverb::Finalize,
0x00121C90,U,000052,nn::snd::CTR::VoiceManager::ForceUpdateParams,
0x00121CF4,U,000088,nn::snd::CTR::MasterManager::SetIsHeadsetConnected,
0x00121D14,U,000428,nn::snd::CTR::DspFxManagerImpl::Initialize,
0x00121EC4,U,000088,nn::snd::CTR::DspFxManagerImpl::ForceUpdateParams,
0x00121F24,U,000020,nn::snd::CTR::DspFxManagerImpl::Finalize,
0x00121F38,U,000040,nn::snd::CTR::MasterManagerImpl::Initialize,
0x00121F60,U,000436,nn::snd::CTR::MasterManagerImpl::InitializeParam,
0x0012211C,U,000296,nn::snd::CTR::Dspsnd::SetSyncMode,
0x00122208,U,000048,nn::snd::CTR::MasterManagerImpl::SetSoundOutputMode,
0x0012226C,U,000032,nn::snd::CTR::MasterManagerImpl::Finalize,
0x0012228C,U,000076,nn::snd::CTR::SendParameterToDsp,
0x001222E8,U,000348,nn::snd::CTR::Dspsnd::Initialize,
0x00122458,U,000708,nn::snd::CTR::Dspsnd::InitializeVariables,
0x00122720,U,000240,nn::snd::CTR::Dspsnd::Finalize,
0x00122814,U,000060,,
0x001228A4,U,000124,nn::gxlow::CTR::RequestDma,
0x00122924,U,000108,nn::gxlow::CTR::SetMemoryFill,
0x00122994,U,000048,nngxlowFlushDataCache,
0x001229C8,U,000204,nn::gxlow::CTR::SetCommandlist,
0x00122A98,U,000096,nn::gxlow::CTR::SetTextureCopy,
0x00122AFC,U,000096,nn::gxlow::CTR::AcquireGpuRight,
0x00122B64,U,000004,nngxGetPhysicalAddr,
0x00122B68,U,000056,nngxlowGetPhysicalAddr,
0x00122BA0,U,000080,nn::gxlow::CTR::ReleaseGpuRight,
0x00122BF4,U,000456,nn::gxlow::CTR::InterruptReceiver::Initialize,
0x00122DD0,U,000264,,
0x00122F00,U,000104,nn::gxlow::CTR::SetDisplayTransfer,
0x00123008,U,000064,nn::gxlow::CTR::Gpu::AcquireRight,
0x0012304C,U,000092,nn::gxlow::CTR::Gpu::WriteHWRegsWithMask,
0x001230AC,U,000012,nn::gxlow::CTR::detail::IsAppletMode,
0x001230C8,U,000012,nn::applet::CTR::SetMessageCommand,
0x001230D8,U,000016,nn::applet::CTR::SetShutdownCallbackFlag,
0x001230EC,U,000012,nn::applet::CTR::IsToCallShutdownCallback,
0x001230FC,U,000016,nn::applet::CTR::ClearShutdownCallbackFlag,
0x00123110,U,000016,nn::applet::CTR::SetPowerButtonCallbackFlag,
0x00123124,U,000012,nn::applet::CTR::IsToCallPowerButtonCallback,
0x00123134,U,000016,nn::applet::CTR::ClearPowerButtonCallbackFlag,
0x00123148,U,000012,nn::applet::CTR::GetId,
0x00123158,U,000300,nn::applet::CTR::detail::TryReceive,
0x0012328C,U,000204,nn::applet::CTR::detail::CallUtility,
0x00123358,U,000076,nn::applet::CTR::detail::AssignDspRight,
0x001233A8,U,000172,nn::applet::CTR::detail::LockAndConnect,
0x00123464,U,000084,nn::applet::CTR::detail::CancelParameter,
0x001234B8,U,000012,nn::applet::CTR::detail::GetSleepSysState,
0x001234C8,U,000012,nn::applet::CTR::detail::SetShutdownState,
0x001234D8,U,000012,nn::applet::CTR::detail::SetSleepSysState,
0x001234E8,U,000016,nn::applet::CTR::detail::ClearSleepSysState,
0x001234FC,U,000036,nn::applet::CTR::detail::NotifyToWait,
0x00123520,U,000096,nn::applet::CTR::detail::DisconnectAndUnlock,
0x00123590,U,000012,nn::applet::CTR::detail::GetAbsoluteHomeButtonState,
0x001235A0,U,000044,,
0x001235CC,U,000012,nn::applet::CTR::detail::SetAbsoluteHomeButtonState,
0x001235DC,U,000056,,
0x00123614,U,000016,nn::applet::CTR::detail::ClearAbsoluteHomeButtonState,
0x00123628,U,000036,nn::applet::CTR::detail::ReplySleepNotificationCompleteToManager,
0x0012364C,U,000464,nn::applet::CTR::detail::Send,
0x00123830,U,000048,nn::applet::CTR::detail::APPLET::SleepSystem,
0x00123868,U,000060,nn::applet::CTR::detail::APPLET::IsRegistered,
0x001238AC,U,000048,nn::applet::CTR::detail::APPLET::NotifyToWait,
0x001238E4,U,000076,,
0x00123938,U,000060,nn::applet::CTR::detail::APPLET::ReplySleepQuery,
0x0012397C,U,000052,nn::applet::CTR::detail::APPLET::CancelLibraryApplet,
0x001239B8,U,000060,nn::applet::CTR::detail::APPLET::InquireNotification,
0x001239FC,U,000044,nn::applet::CTR::detail::APPLET::PrepareToJumpToHomeMenu,
0x00123A2C,U,000156,nn::applet::CTR::detail::Glance,
0x00123AC8,U,000076,nn::applet::CTR::detail::AssignCameraRight,
0x00123ADC,U,000104,nn::camera::CTR::detail::LeaveApplication,
0x00123B88,U,000196,nn::crypto::Sha256Context,
0x00123C70,U,000056,Frm::play,
0x00123CA8,U,000064,,
0x00123CE8,U,000076,Frm::setSpd,
0x00123D34,O,000120,JobMan::releaseDone,
0x00123DD8,U,000268,,
0x00123EE8,U,000008,,
0x00123EF0,U,000364,,
0x00124068,U,000620,,
0x001242D4,U,000012,,
0x001242E4,U,000152,,
0x0012437C,U,000104,nw::snd::internal::driver::HardwareManager::FinalizeEffect,
0x001243E4,U,000400,,
0x00124584,U,000368,nw::snd::internal::driver::HardwareManager::AppendEffect,
0x001246F8,U,000040,,
0x00124720,U,000088,,
0x0012477C,U,000668,,
0x00124A24,U,000032,,
0x00124A48,U,000028,,
0x00124A64,U,000120,,
0x001250C4,U,000004,,
0x001250C8,U,000020,,
0x001250E0,U,000044,,
0x00125580,U,000296,,
0x001256B0,U,000164,,
0x0012575C,U,000024,,
0x00125778,U,000012,,
0x00125784,U,000112,,
0x001257F4,U,000020,__ARM_common_memcpy4_8,
0x00125808,U,000136,__fb_detachSurfaceContainer,
0x00125898,U,000020,,
0x00126414,U,000152,,
0x001264B8,U,000256,,
0x001265D8,U,000016,,
0x001265EC,U,001356,glDeleteTextures,
0x00126B44,U,000020,glGetError,
0x00126B5C,U,000628,,
0x00126E14,U,000144,,
0x00126EA4,U,000060,nngxUpdateBuffer,
0x00126EA8,U,000328,nngxUpdateState,
0x00126FF8,U,000468,nngxValidateState,
0x001271DC,U,000220,tx_freeTextureMemory,
0x001272E4,U,000100,nn::fnd::UnitHeapTemplate_nn::os::LockPolicy::Object_nn::os::CriticalSection__::Allocate,
0x00127348,U,000060,,
0x00127384,U,000076,,
0x001273D0,U,000904,nnnstdMemCpy,
0x00127AF4,U,000072,nn::svc::ExitThread,
0x00127B3C,U,000688,,
0x00127E2C,U,000128,,
0x00127EAC,U,000012,,
0x00127EB8,U,000116,__rt_memcpy_w,
0x00127F2C,U,000064,,
0x00127F6C,U,000048,__aeabi_uidivmod,
0x00127F9C,U,000244,_btod_d2e,
0x00127FD4,U,000020,CellAnimeState::resetState,
0x00127FE8,U,000028,RenderDrawSysCA::reset,
0x00128004,U,000156,CellAnimeState::prepare,
0x001280B0,U,000088,,
0x00128120,U,000032,nn::fs::GetPriority,
0x00128140,U,000008,,
0x00128148,U,000156,nn::fs::detail::FileBase::TrySetPosition,
0x001281E8,U,000080,nn::os::LightEvent::TryWait,
0x00128238,U,000220,nn::os::SimpleLock::Lock,
0x00128318,U,000156,nn::svc::MapMemoryBlock,
0x001283C4,U,000112,,
0x00128434,U,000084,nndbgPanic,
0x0012848C,U,000088,nn::dsp::CTR::DSP::SetSemaphore,
0x001284B8,U,000108,nn::dsp::CTR::DSP::RecvDataIsReady,
0x001284EC,U,000132,nn::dsp::CTR::DSP::WriteProcessPipe,
0x00128534,U,000076,nn::dsp::CTR::ReadPipeIfPossible,
0x00128588,U,000056,nn::dsp::CTR::ConvertProcessAddressFromDspDram,
0x001285C8,U,000092,nn::dsp::CTR::DSP::LoadComponent,
0x00128628,U,000040,nn::dsp::CTR::DSP::UnloadComponent,
0x001286BC,U,000056,nn::dsp::CTR::DSP::RegisterInterruptEvents,
0x001286F8,U,000160,nn::dsp::CTR::WakeUp,
0x001287A8,U,000108,nn::dsp::CTR::RecvData,
0x001287DC,U,000100,nn::fnd::ExpHeapBase::Allocate,
0x00128840,U,000160,nn::fnd::UnitHeapBase::Initialize,
0x001288E0,U,000088,nn::fnd::detail::FindContainHeap,
0x001289A0,U,000024,nn::fnd::detail::InitList,
0x001289B8,U,000236,,
0x00128AB4,U,000116,,
0x00128B28,U,000108,,
0x00128B9C,U,000064,,
0x00128BEC,U,000088,nn::snd::CTR::DspFxReverb::Attach,
0x00128C44,U,000136,nn::snd::CTR::DspFxReverb::Enable,
0x00128CD0,U,000848,nn::snd::CTR::DspFxReverb::SetParam,
0x00129050,U,000008,nn::snd::CTR::DspFxManager::GetInstance,
0x0012905C,U,000020,nn::snd::CTR::DspFxManager::Detach,
0x00129070,U,000152,nn::snd::CTR::WaitForDspSync,
0x0012911C,U,000008,nn::snd::CTR::DspFxManagerImpl::GetInstance,
0x001291C4,U,000036,,
0x0012922C,U,000104,nn::snd::CTR::Dspsnd::EnableAuxBus,
0x00129298,U,000076,nn::snd::CTR::Dspsnd::SetRearRatio,
0x001292E8,U,000300,nn::snd::CTR::Dspsnd::SendParameter,
0x00129420,U,000296,nn::snd::CTR::Dspsnd::SyncFrameData,
0x00129528,U,000068,nn::snd::CTR::Dspsnd::SetClippingMode,
0x00129570,U,000072,nn::snd::CTR::Dspsnd::SetMasterVolume,
0x001295BC,U,000076,nn::snd::CTR::Dspsnd::SetSurroundDepth,
0x00129610,U,000104,nn::snd::CTR::Dspsnd::SetAuxFrontBypass,
0x0012967C,U,000108,nn::snd::CTR::Dspsnd::SetAuxReturnVolume,
0x001296EC,U,000068,nn::snd::CTR::Dspsnd::SetSoundOutputMode,
0x00129734,U,000064,nn::snd::CTR::Dspsnd::SetOutputBufferCount,
0x001297C0,U,000152,nn::snd::CTR::Dspsnd::WaitPipe,
0x00129860,U,000120,,
0x001298DC,U,000100,nn::gxlow::CTR::CmdReqQueueTx::Initialize,
0x00129940,U,000240,nn::gxlow::CTR::CmdReqQueueTx::TryEnqueue,
0x00129A3C,U,000100,,
0x00129AA0,U,000012,nn::gxlow::CTR::IsInitialized,
